3_attn.q 20_attn.q 1121964.4266046113
3_attn.q 20_attn.k 129372.3429709429
3_attn.q 20_attn.o 1492246.4301535909
3_attn.q 21_attn.q 695544.3267928777
3_attn.q 21_attn.v 508010.93438050855
3_attn.q 22_attn.q 784775.3199417897
3_attn.q 22_attn.k 1136155.8019324373
3_attn.q 22_attn.v 2281177.092410586
3_attn.q 22_attn.o 571927.0961368786
3_attn.q 23_attn.k 839263.3216390533
3_attn.q 23_attn.v 979298.7464908288
3_attn.q 23_attn.o 2928050.5389241283
3_attn.q 24_attn.k 518742.1170289013
3_attn.q 24_attn.v 867513.2305189151
3_attn.q 24_attn.o 566383.000418344
3_attn.q 25_attn.q 1165829.9295758966
3_attn.q 25_attn.k 423631.27380909305
3_attn.q 25_attn.v 1521220.5386788675
3_attn.q 25_attn.o 516873.4600972093
3_attn.q 26_attn.q 1496888.622197854
3_attn.q 26_attn.k 494883.5655652426
3_attn.q 26_attn.v 641238.6834545908
3_attn.q 26_attn.o 1934009.4001065958
3_attn.q 27_attn.q 652203.3540716553
3_attn.q 27_attn.k 441536.5063923784
3_attn.q 27_attn.v 1220879.5817777687
3_attn.q 28_attn.q 595245.1734063114
3_attn.q 28_attn.k 76074.85485468392
3_attn.q 28_attn.v 1437506.9747261135
3_attn.q 28_attn.o 1077318.8953363618
3_attn.q 29_attn.k 3278830.3445072332
3_attn.q 29_attn.v 17530.641262436646
3_attn.q 30_attn.q 1113368.7393797003
3_attn.q 30_attn.k 459300.432133872
3_attn.k 3_attn.k 7258982.49670201
3_attn.k 3_attn.v 2466478.4238725626
3_attn.k 3_attn.o 3535263.636117659
3_attn.k 4_attn.q 543596.9965348238
3_attn.k 4_attn.v 5548531.95254846
3_attn.k 5_attn.q 760285.9831825449
3_attn.k 5_attn.v 1409323.2626220747
3_attn.k 7_attn.q 1936613.1818466089
3_attn.k 7_attn.k 75331.18241585954
3_attn.k 7_attn.o 636155.8045189977
3_attn.k 9_attn.k 5243990.744165278
3_attn.k 10_attn.k 2076378.259764089
3_attn.k 10_attn.v 2130437.2593422793
3_attn.k 11_attn.q 51755.64413528774
3_attn.k 11_attn.k 1962301.2907458385
3_attn.k 12_attn.v 3743949.6512575326
3_attn.k 12_attn.o 1844590.7933950468
3_attn.k 13_attn.v 4619814.037344664
3_attn.k 13_attn.o 1961460.2241759165
3_attn.k 14_attn.v 2802866.6593463067
3_attn.k 14_attn.o 3613918.9565621912
3_attn.k 15_attn.k 5468313.632741129
3_attn.k 15_attn.o 536714.628841599
3_attn.k 16_attn.k 300388.8865901307
3_attn.k 18_attn.q 255808.51332404593
3_attn.k 18_attn.k 4478927.169754221
3_attn.k 18_attn.v 1130819.911525496
3_attn.k 19_attn.k 833397.1675212985
3_attn.k 19_attn.v 572206.9650406749
3_attn.k 20_attn.q 5073723.680857879
3_attn.k 20_attn.o 3507249.7267090953
3_attn.k 21_attn.q 1025454.9310172806
3_attn.k 21_attn.k 713442.5122418016
3_attn.k 21_attn.v 2297316.248877343
3_attn.k 22_attn.q 1960015.309234202
3_attn.k 22_attn.k 5137899.616705181
3_attn.k 22_attn.v 6500312.515515584
3_attn.k 22_attn.o 16414.703649995598
3_attn.k 23_attn.q 55068.45770662774
3_attn.k 23_attn.k 3795298.753243026
3_attn.k 23_attn.o 820027.3514135109
3_attn.k 24_attn.k 736284.9127281328
3_attn.k 24_attn.o 1383396.3353769782
3_attn.k 25_attn.k 718444.8908687265
3_attn.k 26_attn.q 3415031.6886706334
3_attn.k 26_attn.v 1909548.0663813723
3_attn.k 26_attn.o 3493146.1786464835
3_attn.k 27_attn.q 1631089.3087827405
3_attn.k 27_attn.k 2561468.081050616
3_attn.k 28_attn.q 1880808.240965494
3_attn.k 28_attn.o 4929527.167381219
3_attn.k 29_attn.k 550067.8252305442
3_attn.k 30_attn.k 2077038.6510365906
3_attn.v 3_attn.v 2175313.606120746
3_attn.v 3_attn.o 1544013.1919866218
3_attn.v 4_attn.q 797775.5571286062
3_attn.v 4_attn.v 2122242.485944174
3_attn.v 4_attn.o 263572.29347890685
3_attn.v 5_attn.q 321520.84248499444
3_attn.v 5_attn.v 909542.0247554319
3_attn.v 5_attn.o 1157104.3440080145
3_attn.v 6_attn.q 906817.3110685681
3_attn.v 6_attn.v 822560.2587802565
3_attn.v 7_attn.q 740729.7657295971
3_attn.v 8_attn.q 845080.6015807918
3_attn.v 8_attn.v 357279.5012107771
3_attn.v 8_attn.o 1288038.446492601
3_attn.v 9_attn.q 731080.0931136741
3_attn.v 9_attn.k 2402500.7089985847
3_attn.v 10_attn.k 1458954.1962113113
3_attn.v 10_attn.v 814864.9956567343
3_attn.v 11_attn.k 515982.1474007343
3_attn.v 12_attn.q 1048029.3315970624
3_attn.v 12_attn.v 1432012.842871921
3_attn.v 12_attn.o 705532.3794479403
3_attn.v 13_attn.q 657751.0366198112
3_attn.v 13_attn.v 3026523.9985750034
3_attn.v 13_attn.o 1774083.754922497
3_attn.v 14_attn.v 2247142.5510460236
3_attn.v 14_attn.o 1382277.765716505
3_attn.v 15_attn.k 4161113.404923537
3_attn.v 15_attn.o 205286.47899959117
3_attn.v 16_attn.v 249343.90733498664
3_attn.v 16_attn.o 501091.26192275784
3_attn.v 17_attn.o 1497230.3421249946
3_attn.v 18_attn.k 1713132.340661074
3_attn.v 18_attn.v 1115859.2757552606
3_attn.v 19_attn.q 1004261.0560863143
3_attn.v 19_attn.k 277433.5386321553
3_attn.v 19_attn.o 451241.35055234685
3_attn.v 20_attn.q 1940634.396547365
3_attn.v 20_attn.o 1341478.1499851386
3_attn.v 21_attn.k 511374.6389341824
3_attn.v 21_attn.v 878694.0741646232
3_attn.v 22_attn.q 749680.7800570205
3_attn.v 22_attn.k 1965180.8709653083
3_attn.v 22_attn.v 3688589.683552643
3_attn.v 23_attn.q 704185.2725371806
3_attn.v 23_attn.k 1451653.2174395833
3_attn.v 23_attn.o 184298.10474909734
3_attn.v 24_attn.o 529131.3996106716
3_attn.v 25_attn.q 30970.927809021727
3_attn.v 25_attn.k 274795.9792339
3_attn.v 25_attn.v 191167.2504199992
3_attn.v 26_attn.q 1265723.0423573537
3_attn.v 26_attn.v 1042408.6182568081
3_attn.v 26_attn.o 1336083.7232868688
3_attn.v 27_attn.q 1039269.30311962
3_attn.v 27_attn.k 763714.8837503823
3_attn.v 27_attn.v 654578.3342043395
3_attn.v 28_attn.q 954647.2398371703
3_attn.v 28_attn.o 1863412.1142923958
3_attn.v 29_attn.k 1465272.5087543349
3_attn.v 29_attn.v 108252.75919202396
3_attn.v 30_attn.q 9269.304948191466
3_attn.v 30_attn.k 794440.7111422379
3_attn.v 30_attn.v 171232.55931237916
3_attn.o 3_attn.o 4357140.898443573
3_attn.o 4_attn.k 7071.1436865913465
3_attn.o 4_attn.v 3041861.8768221703
3_attn.o 4_attn.o 6059.420178358206
3_attn.o 5_attn.q 39117.71633760193
3_attn.o 5_attn.k 2163.392769710776
3_attn.o 5_attn.v 772630.8042111408
3_attn.o 5_attn.o 192632.08867901337
3_attn.o 6_attn.q 941026.2883980053
3_attn.o 6_attn.v 111770.41159713399
3_attn.o 7_attn.q 1064464.959778919
3_attn.o 7_attn.k 117425.83055386825
3_attn.o 7_attn.v 604700.9972597224
3_attn.o 7_attn.o 229621.9288684525
3_attn.o 8_attn.q 441275.3623643528
3_attn.o 8_attn.o 7003.673333040638
3_attn.o 9_attn.k 2883370.0889042746
3_attn.o 9_attn.v 700858.7342571751
3_attn.o 10_attn.q 2175467.211038249
3_attn.o 10_attn.k 1268710.5279033803
3_attn.o 10_attn.v 1167965.8575595429
3_attn.o 11_attn.k 756479.4734423197
3_attn.o 11_attn.o 926804.446567164
3_attn.o 12_attn.q 2023.847674719696
3_attn.o 12_attn.k 1492.0176189216184
3_attn.o 12_attn.v 2056209.8865007074
3_attn.o 12_attn.o 1011692.7148643754
3_attn.o 13_attn.k 97457.21051032892
3_attn.o 13_attn.v 2532712.4937528986
3_attn.o 13_attn.o 1476775.6410693594
3_attn.o 14_attn.q 35913.439334828
3_attn.o 14_attn.v 1544007.3544877104
3_attn.o 14_attn.o 1999379.2884435544
3_attn.o 15_attn.k 2997883.9289737176
3_attn.o 15_attn.o 294242.11343978235
3_attn.o 16_attn.k 86713.71042383871
3_attn.o 16_attn.v 14663.031705860738
3_attn.o 17_attn.o 64143.28935427312
3_attn.o 18_attn.k 2455684.82340661
3_attn.o 18_attn.v 1158206.5898016912
3_attn.o 18_attn.o 823389.0302255402
3_attn.o 19_attn.q 865366.2519623226
3_attn.o 19_attn.k 635151.0598437642
3_attn.o 20_attn.q 2782322.5474516894
3_attn.o 20_attn.k 408627.76983809884
3_attn.o 20_attn.o 1922913.4255152466
3_attn.o 21_attn.q 1364618.0686574476
3_attn.o 21_attn.k 232483.43960716767
3_attn.o 21_attn.v 1259453.6313798167
3_attn.o 22_attn.q 1086447.4427404832
3_attn.o 22_attn.k 4579543.750646259
3_attn.o 22_attn.v 3564372.7241380485
3_attn.o 22_attn.o 1042175.1701851629
3_attn.o 23_attn.q 342606.28892763134
3_attn.o 23_attn.k 2080689.9351707108
3_attn.o 23_attn.v 36857.51610097578
3_attn.o 23_attn.o 752660.0710529842
3_attn.o 24_attn.q 933.9917536157975
3_attn.o 24_attn.k 624663.6258562856
3_attn.o 24_attn.v 181096.06881790058
3_attn.o 24_attn.o 768540.0380329376
3_attn.o 25_attn.k 806614.8618798491
3_attn.o 25_attn.v 1868.5174842663364
3_attn.o 26_attn.q 1814191.6838731528
3_attn.o 26_attn.k 485008.2158116294
3_attn.o 26_attn.v 1046954.639708304
3_attn.o 26_attn.o 4105287.9514211174
3_attn.o 27_attn.q 894209.2121862229
3_attn.o 27_attn.k 1094651.1555716132
3_attn.o 27_attn.v 1277856.6147890135
3_attn.o 28_attn.q 1636731.5996961815
3_attn.o 28_attn.k 240285.50126056353
3_attn.o 28_attn.v 803508.3690666256
3_attn.o 28_attn.o 2671187.344874727
3_attn.o 29_attn.k 82685.5422317125
3_attn.o 29_attn.v 18896.085306783098
3_attn.o 29_attn.o 30641.854539107284
3_attn.o 30_attn.q 475062.40854936675
3_attn.o 30_attn.k 1138691.2327994152
3_attn.o 30_attn.v 1111755.1227851268
3_attn.o 30_attn.o 7473.016597543671
4_attn.q 4_attn.q 1484437.133887152
4_attn.q 4_attn.o 333557.3045897351
4_attn.q 5_attn.q 543996.5344711553
4_attn.q 5_attn.v 568109.3167485481
4_attn.q 5_attn.o 953061.5050975145
4_attn.q 6_attn.q 1147599.9015031124
4_attn.q 6_attn.v 848835.6191340431
4_attn.q 7_attn.q 43177.50014453771
4_attn.q 7_attn.o 455179.44654643687
4_attn.q 8_attn.v 406015.40136474284
4_attn.q 8_attn.o 1630044.7469240709
4_attn.q 9_attn.q 925200.0734960597
4_attn.q 10_attn.k 487524.2372950355
4_attn.q 11_attn.k 438813.76478669775
4_attn.q 12_attn.q 1326307.2319339733
4_attn.q 13_attn.q 832400.3254293733
4_attn.q 13_attn.v 1593933.9894411305
4_attn.q 13_attn.o 682741.1811681703
4_attn.q 14_attn.q 61713.62017344817
4_attn.q 14_attn.v 961044.1517904563
4_attn.q 15_attn.k 2619071.3929154417
4_attn.q 16_attn.k 214932.9553790354
4_attn.q 16_attn.o 658291.6400760397
4_attn.q 17_attn.o 1894782.3030919104
4_attn.q 18_attn.q 183034.9997430996
4_attn.q 18_attn.v 565465.9060252988
4_attn.q 19_attn.q 1242744.270012986
4_attn.q 19_attn.k 77316.09455629438
4_attn.q 19_attn.v 409423.04983629636
4_attn.q 19_attn.o 571057.1722961388
4_attn.q 21_attn.q 733729.0717824792
4_attn.q 21_attn.k 510479.2969867885
4_attn.q 22_attn.v 1521544.7942536583
4_attn.q 23_attn.o 586742.4195737188
4_attn.q 24_attn.k 526823.3924698469
4_attn.q 26_attn.v 394882.8949063979
4_attn.q 26_attn.o 58921.37152121693
4_attn.q 27_attn.q 525697.1646088595
4_attn.q 27_attn.k 404095.40055535134
4_attn.q 28_attn.q 658863.953661578
4_attn.q 28_attn.o 173286.05373468864
4_attn.q 29_attn.k 2221137.38298519
4_attn.q 29_attn.o 77180.83240723494
4_attn.q 30_attn.q 139027.3032077678
4_attn.k 4_attn.k 3091657.502369853
4_attn.k 4_attn.o 11634.457663039108
4_attn.k 5_attn.o 15028.028088224934
4_attn.k 6_attn.k 1468424.354684325
4_attn.k 7_attn.k 316796.15001951
4_attn.k 7_attn.v 468887.6608357731
4_attn.k 8_attn.q 73613.65362930474
4_attn.k 8_attn.k 1619648.97753072
4_attn.k 8_attn.o 88872.93547260865
4_attn.k 9_attn.k 16255.816384380307
4_attn.k 10_attn.q 40549.58198745926
4_attn.k 11_attn.k 502140.61171577097
4_attn.k 11_attn.v 203335.80761991543
4_attn.k 12_attn.k 2864.7651605100177
4_attn.k 12_attn.v 1297832.467256249
4_attn.k 13_attn.o 1024924.0598897253
4_attn.k 14_attn.q 11239.404545886997
4_attn.k 14_attn.k 413183.3448698111
4_attn.k 14_attn.v 1401310.3641364675
4_attn.k 16_attn.v 28153.918456247375
4_attn.k 17_attn.q 986922.9146011753
4_attn.k 18_attn.o 33620.90692281675
4_attn.k 19_attn.v 1248421.017701809
4_attn.k 20_attn.o 2412888.9655719018
4_attn.k 22_attn.q 842907.2743860901
4_attn.k 23_attn.v 2359848.889435439
4_attn.k 23_attn.o 3209352.3252008148
4_attn.k 24_attn.k 609243.7645105633
4_attn.k 24_attn.v 980929.2878965882
4_attn.k 25_attn.q 1297006.7017801036
4_attn.k 25_attn.k 9118.282788098571
4_attn.k 25_attn.v 18961.57730798006
4_attn.k 25_attn.o 1245527.2358509805
4_attn.k 26_attn.q 1843734.133375079
4_attn.k 26_attn.o 6059.5971170555995
4_attn.k 28_attn.v 46436.54236563949
4_attn.k 29_attn.k 14657.480137052431
4_attn.k 29_attn.v 36281.64049163368
4_attn.k 30_attn.q 680134.7339090459
4_attn.v 4_attn.v 5685096.861347131
4_attn.v 5_attn.v 1212629.9891446205
4_attn.v 7_attn.q 1801120.701159579
4_attn.v 8_attn.o 147452.20635197245
4_attn.v 9_attn.k 4512109.185894331
4_attn.v 9_attn.v 108660.9619690473
4_attn.v 10_attn.k 1779767.261785865
4_attn.v 10_attn.v 1833101.1622294486
4_attn.v 10_attn.o 191291.17518303252
4_attn.v 11_attn.k 1160741.3241841784
4_attn.v 12_attn.v 3221422.469473481
4_attn.v 12_attn.o 1638592.2772030144
4_attn.v 13_attn.v 3975046.176086357
4_attn.v 13_attn.o 1687707.5355477717
4_attn.v 14_attn.q 151518.07641837918
4_attn.v 14_attn.v 2411682.441382057
4_attn.v 14_attn.o 3353283.161127107
4_attn.v 15_attn.q 251535.045902421
4_attn.v 15_attn.k 4705124.279842702
4_attn.v 15_attn.o 588737.7762077916
4_attn.v 16_attn.q 327203.8901571141
4_attn.v 16_attn.o 251834.6104384853
4_attn.v 18_attn.k 4702558.136449897
4_attn.v 18_attn.v 985317.0905330889
4_attn.v 19_attn.k 758216.7375463273
4_attn.v 20_attn.q 4365605.574830682
4_attn.v 20_attn.o 3232564.2099802783
4_attn.v 21_attn.k 438819.54073431715
4_attn.v 21_attn.v 2118202.352702228
4_attn.v 22_attn.q 1841174.1383164017
4_attn.v 22_attn.k 4486143.6763466485
4_attn.v 22_attn.v 5593091.453312705
4_attn.v 23_attn.k 3265604.994969729
4_attn.v 23_attn.o 393740.52825995174
4_attn.v 24_attn.q 73328.50658678028
4_attn.v 24_attn.k 4343.015839896526
4_attn.v 24_attn.v 28518.289316857332
4_attn.v 24_attn.o 1352318.4341698007
4_attn.v 25_attn.k 618174.5830223877
4_attn.v 26_attn.q 2847340.8385102027
4_attn.v 26_attn.v 1643040.5375548827
4_attn.v 26_attn.o 3160978.9868508773
4_attn.v 27_attn.q 1403445.0883349385
4_attn.v 27_attn.k 1718035.0714248822
4_attn.v 27_attn.v 241946.3212468664
4_attn.v 27_attn.o 182205.37233085476
4_attn.v 28_attn.q 1359274.1548903575
4_attn.v 28_attn.o 4191888.141751466
4_attn.v 29_attn.q 167696.89912733037
4_attn.v 29_attn.k 372779.4638350749
4_attn.v 30_attn.k 1976248.0802354978
4_attn.o 4_attn.o 373203.7434758991
4_attn.o 5_attn.k 195441.9998376525
4_attn.o 5_attn.v 299796.3544621195
4_attn.o 5_attn.o 314876.2888012571
4_attn.o 6_attn.q 474372.654600992
4_attn.o 6_attn.k 38213.736482027125
4_attn.o 6_attn.v 280441.721888555
4_attn.o 7_attn.v 6380.107006375553
4_attn.o 8_attn.q 161180.31711466162
4_attn.o 8_attn.k 862175.274333677
4_attn.o 8_attn.v 181721.0734078608
4_attn.o 8_attn.o 549768.8438735999
4_attn.o 9_attn.q 305671.31710065465
4_attn.o 9_attn.k 13929.970338741965
4_attn.o 9_attn.o 292989.215167553
4_attn.o 10_attn.q 228254.15488511862
4_attn.o 10_attn.k 161070.21605538198
4_attn.o 11_attn.q 189144.83874293693
4_attn.o 11_attn.k 166103.87544498616
4_attn.o 11_attn.o 39293.575833094816
4_attn.o 12_attn.q 588829.9814116971
4_attn.o 12_attn.k 219662.13539303667
4_attn.o 12_attn.v 131455.66542016825
4_attn.o 13_attn.q 275011.7635286739
4_attn.o 13_attn.k 329249.99831283797
4_attn.o 13_attn.v 526610.3147645787
4_attn.o 13_attn.o 199340.6268410742
4_attn.o 14_attn.q 9631.295546606034
4_attn.o 14_attn.v 573992.0372653329
4_attn.o 14_attn.o 183860.8231293953
4_attn.o 15_attn.k 1082973.5306979006
4_attn.o 15_attn.v 128865.26808352364
4_attn.o 15_attn.o 32173.882759664637
4_attn.o 16_attn.k 66589.84286271616
4_attn.o 16_attn.v 969004.0163232586
4_attn.o 16_attn.o 209510.86955084492
4_attn.o 17_attn.k 49891.58265942562
4_attn.o 17_attn.o 880890.282612259
4_attn.o 18_attn.v 243899.29391457076
4_attn.o 18_attn.o 28810.502353265558
4_attn.o 19_attn.q 410582.8444206007
4_attn.o 19_attn.o 299577.679294915
4_attn.o 20_attn.q 136009.3220604847
4_attn.o 20_attn.k 52630.41866716444
4_attn.o 21_attn.k 129403.96397696825
4_attn.o 22_attn.q 151905.35281871975
4_attn.o 22_attn.v 834117.3443379515
4_attn.o 22_attn.o 110977.78703360402
4_attn.o 23_attn.k 142575.2265629686
4_attn.o 23_attn.o 310891.43685669627
4_attn.o 25_attn.v 47288.00091383813
4_attn.o 25_attn.o 282330.32679013547
4_attn.o 26_attn.v 130462.99718768032
4_attn.o 26_attn.o 5192.603441708267
4_attn.o 27_attn.q 173681.94113395092
4_attn.o 27_attn.o 191376.468483078
4_attn.o 28_attn.q 146510.3443607804
4_attn.o 28_attn.v 432134.6352327335
4_attn.o 29_attn.k 898470.9918701687
4_attn.o 29_attn.v 351345.6598858534
5_attn.k 5_attn.k 8343439.228853457
5_attn.k 5_attn.v 1483508.1323108575
5_attn.k 6_attn.q 549398.0650546489
5_attn.k 6_attn.k 220475.46138432706
5_attn.k 6_attn.v 1313986.2121499127
5_attn.k 7_attn.q 3829.3037919129742
5_attn.k 7_attn.k 1926101.7006770493
5_attn.k 7_attn.o 1923253.6623495119
5_attn.k 8_attn.q 565986.355367121
5_attn.k 8_attn.v 274514.86655341595
5_attn.k 8_attn.o 4564043.043373565
5_attn.k 10_attn.q 7230840.370015517
5_attn.k 10_attn.k 2069928.7298852066
5_attn.k 10_attn.o 3471142.0177533897
5_attn.k 12_attn.q 4056.1581611622532
5_attn.k 12_attn.k 4970171.109045405
5_attn.k 12_attn.v 3889130.62551442
5_attn.k 13_attn.q 160113.10251213482
5_attn.k 13_attn.k 272245.35519762343
5_attn.k 13_attn.o 1374183.134129103
5_attn.k 14_attn.q 2812644.160311322
5_attn.k 14_attn.v 2725242.510804508
5_attn.k 15_attn.k 1255878.764971906
5_attn.k 15_attn.v 743492.5776099537
5_attn.k 16_attn.k 103643.98245957606
5_attn.k 17_attn.k 287851.1948499113
5_attn.k 17_attn.o 7722667.867907908
5_attn.k 18_attn.v 1086054.1464025157
5_attn.k 20_attn.q 784710.4417009417
5_attn.k 20_attn.k 303653.0029967339
5_attn.k 20_attn.v 162473.18361708004
5_attn.k 21_attn.q 2953611.2815176635
5_attn.k 21_attn.k 331395.2433767082
5_attn.k 22_attn.q 763346.8980504895
5_attn.k 22_attn.k 230100.64291243104
5_attn.k 22_attn.o 1934900.2202301712
5_attn.k 23_attn.o 5766407.14047984
5_attn.k 24_attn.q 135617.907501192
5_attn.k 24_attn.k 2202825.197525007
5_attn.k 24_attn.v 1955262.016958664
5_attn.k 24_attn.o 1106076.3452804286
5_attn.k 25_attn.q 2665059.1111809076
5_attn.k 25_attn.k 569386.876052156
5_attn.k 25_attn.v 6736398.890174264
5_attn.k 26_attn.k 1162626.1445776732
5_attn.k 26_attn.o 3825409.090834205
5_attn.k 27_attn.v 3908301.105937107
5_attn.k 28_attn.v 1134889.798651893
5_attn.k 29_attn.k 6207395.434204057
5_attn.k 30_attn.q 4089198.131076802
5_attn.v 5_attn.v 1261521.30809543
5_attn.v 5_attn.o 442610.05196859065
5_attn.v 6_attn.q 553811.302859636
5_attn.v 6_attn.k 8369.560368987051
5_attn.v 6_attn.v 668454.5841213856
5_attn.v 7_attn.q 473140.6288866361
5_attn.v 7_attn.k 394248.44707188726
5_attn.v 7_attn.o 401410.87498258526
5_attn.v 8_attn.q 21485.642617663307
5_attn.v 8_attn.k 221660.33746863276
5_attn.v 8_attn.v 198978.05623180966
5_attn.v 8_attn.o 1709588.7968524338
5_attn.v 9_attn.q 429670.9608154153
5_attn.v 9_attn.k 1146072.5996632157
5_attn.v 9_attn.v 315702.3781194367
5_attn.v 9_attn.o 348277.92152490077
5_attn.v 10_attn.q 1712686.7450683052
5_attn.v 10_attn.k 1110494.2288364577
5_attn.v 10_attn.v 465606.42216053995
5_attn.v 10_attn.o 724477.5776654631
5_attn.v 11_attn.k 294827.4902351707
5_attn.v 12_attn.q 795014.3578350046
5_attn.v 12_attn.k 1414962.5676331422
5_attn.v 12_attn.v 1779039.2003283366
5_attn.v 12_attn.o 403134.7630148421
5_attn.v 13_attn.q 386573.9507118904
5_attn.v 13_attn.k 1144970.7167382971
5_attn.v 13_attn.v 1749895.7756669733
5_attn.v 13_attn.o 1102144.5372398584
5_attn.v 14_attn.q 812191.9626479916
5_attn.v 14_attn.v 1954938.7329917285
5_attn.v 14_attn.o 789820.9008335478
5_attn.v 15_attn.k 2459092.7673498564
5_attn.v 15_attn.v 28224.029890351558
5_attn.v 15_attn.o 117298.82068121026
5_attn.v 16_attn.k 79155.7192766763
5_attn.v 16_attn.v 550873.7450246055
5_attn.v 16_attn.o 322406.5138039841
5_attn.v 17_attn.k 10927.238511961901
5_attn.v 17_attn.o 2491785.936736229
5_attn.v 18_attn.k 978868.1856187203
5_attn.v 18_attn.v 680191.1816549005
5_attn.v 19_attn.q 577141.2474348508
5_attn.v 19_attn.k 158522.99215006563
5_attn.v 19_attn.o 397042.68117528985
5_attn.v 20_attn.q 1138649.502508843
5_attn.v 20_attn.k 11527.097500320884
5_attn.v 20_attn.o 766508.3727369197
5_attn.v 21_attn.q 616461.4226830885
5_attn.v 21_attn.k 153823.21695768938
5_attn.v 21_attn.v 502077.77512362844
5_attn.v 22_attn.q 457338.48420751403
5_attn.v 22_attn.k 1122886.4156706755
5_attn.v 22_attn.v 2410446.810574219
5_attn.v 22_attn.o 403841.6801753333
5_attn.v 23_attn.k 829461.4008362758
5_attn.v 23_attn.o 1203532.6286279503
5_attn.v 24_attn.k 459761.5006706834
5_attn.v 24_attn.v 408091.4818530885
5_attn.v 24_attn.o 533194.9946824765
5_attn.v 25_attn.q 556236.4084582349
5_attn.v 25_attn.k 275855.19666670496
5_attn.v 25_attn.v 1358615.8288919146
5_attn.v 26_attn.q 723222.5955701974
5_attn.v 26_attn.k 389656.1321182421
5_attn.v 26_attn.v 600718.2062703003
5_attn.v 26_attn.o 1629931.754336528
5_attn.v 27_attn.q 600612.4131343152
5_attn.v 27_attn.k 436379.71500687994
5_attn.v 27_attn.v 815719.0064638059
5_attn.v 27_attn.o 227490.280261495
5_attn.v 28_attn.q 551198.9095726581
5_attn.v 28_attn.v 808605.9992480675
5_attn.v 28_attn.o 1264979.9458339678
5_attn.v 29_attn.k 3020925.7419621553
5_attn.v 29_attn.v 380689.0503667739
5_attn.v 29_attn.o 89187.45537826025
5_attn.v 30_attn.q 1014129.8955842392
5_attn.v 30_attn.k 453936.1723784649
5_attn.o 5_attn.o 3368761.4195720875
5_attn.o 6_attn.q 1083328.0909810674
5_attn.o 6_attn.v 1291893.0676391462
5_attn.o 6_attn.o 569724.969969265
5_attn.o 7_attn.k 14035.603912398423
5_attn.o 7_attn.o 674611.767175735
5_attn.o 8_attn.q 1994183.1748117479
5_attn.o 8_attn.k 116671.16782884148
5_attn.o 8_attn.v 1107398.3067554932
5_attn.o 8_attn.o 1616917.3444820978
5_attn.o 9_attn.q 1345881.3028710228
5_attn.o 9_attn.v 470406.4207475846
5_attn.o 9_attn.o 60961.77609850104
5_attn.o 10_attn.k 743979.1971864522
5_attn.o 10_attn.v 23990.12557047276
5_attn.o 10_attn.o 257432.78742586472
5_attn.o 11_attn.q 1076864.413057584
5_attn.o 11_attn.k 12299.139545585873
5_attn.o 12_attn.q 2363822.1511592674
5_attn.o 13_attn.q 785781.3984632663
5_attn.o 13_attn.k 29353.40312559082
